ID,User,Location,Motion,Humidity,Temperature,Time
2101,Team 3,UC San Diego,1,57.00%,81.86°F,8/2/2023 5:04
2102,Team 3,UC San Diego,1,57.00%,81.86°F,8/2/2023 5:04
2103,Team 3,UC San Diego,1,34.00%,89.60°F,8/2/2023 16:49
2104,Team 3,UC San Diego,0,34.00%,89.60°F,8/2/2023 16:49
2105,Team 3,UC San Diego,1,34.00%,89.60°F,8/2/2023 16:49
2106,Team 3,UC San Diego,1,33.00%,89.42°F,8/2/2023 16:49
2107,Team 3,UC San Diego,1,33.00%,89.24°F,8/2/2023 16:49
2108,Team 3,UC San Diego,1,33.00%,89.24°F,8/2/2023 16:50
2109,Team 3,UC San Diego,0,33.00%,89.06°F,8/2/2023 16:50
2110,Team 3,UC San Diego,0,33.00%,88.88°F,8/2/2023 16:50
2111,Team 3,UC San Diego,0,34.00%,88.70°F,8/2/2023 16:50
2112,Team 3,UC San Diego,0,34.00%,88.70°F,8/2/2023 16:50
2113,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:50
2114,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:50
2115,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:50
2116,Team 3,UC San Diego,0,35.00%,88.52°F,8/2/2023 16:50
2117,Team 3,UC San Diego,0,35.00%,88.52°F,8/2/2023 16:50
2118,Team 3,UC San Diego,1,35.00%,88.52°F,8/2/2023 16:50
2119,Team 3,UC San Diego,0,35.00%,88.52°F,8/2/2023 16:51
2120,Team 3,UC San Diego,1,35.00%,88.70°F,8/2/2023 16:51
2121,Team 3,UC San Diego,1,34.00%,88.70°F,8/2/2023 16:51
2122,Team 3,UC San Diego,1,34.00%,88.70°F,8/2/2023 16:51
2123,Team 3,UC San Diego,0,34.00%,88.70°F,8/2/2023 16:51
2124,Team 3,UC San Diego,1,34.00%,88.70°F,8/2/2023 16:51
2125,Team 3,UC San Diego,1,34.00%,88.70°F,8/2/2023 16:51
2126,Team 3,UC San Diego,1,34.00%,88.70°F,8/2/2023 16:51
2127,Team 3,UC San Diego,0,33.00%,88.70°F,8/2/2023 16:51
2128,Team 3,UC San Diego,0,33.00%,88.70°F,8/2/2023 16:51
2129,Team 3,UC San Diego,0,33.00%,88.70°F,8/2/2023 16:51
2130,Team 3,UC San Diego,1,33.00%,88.70°F,8/2/2023 16:52
2131,Team 3,UC San Diego,0,33.00%,88.70°F,8/2/2023 16:52
2132,Team 3,UC San Diego,0,33.00%,88.70°F,8/2/2023 16:52
2133,Team 3,UC San Diego,0,33.00%,88.70°F,8/2/2023 16:52
2134,Team 3,UC San Diego,1,33.00%,88.70°F,8/2/2023 16:52
2135,Team 3,UC San Diego,1,34.00%,88.70°F,8/2/2023 16:52
2136,Team 3,UC San Diego,0,34.00%,88.70°F,8/2/2023 16:52
2137,Team 3,UC San Diego,1,34.00%,88.70°F,8/2/2023 16:52
2138,Team 3,UC San Diego,0,34.00%,88.70°F,8/2/2023 16:52
2139,Team 3,UC San Diego,0,34.00%,88.70°F,8/2/2023 16:52
2140,Team 3,UC San Diego,0,34.00%,88.70°F,8/2/2023 16:52
2141,Team 3,UC San Diego,0,34.00%,88.70°F,8/2/2023 16:52
2142,Team 3,UC San Diego,1,34.00%,88.70°F,8/2/2023 16:53
2143,Team 3,UC San Diego,0,34.00%,88.70°F,8/2/2023 16:53
2144,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:53
2145,Team 3,UC San Diego,0,34.00%,88.52°F,8/2/2023 16:53
2146,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:53
2147,Team 3,UC San Diego,0,34.00%,88.52°F,8/2/2023 16:53
2148,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:53
2149,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:53
2150,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:53
2151,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:53
2152,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:53
2153,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:54
2154,Team 3,UC San Diego,0,34.00%,88.52°F,8/2/2023 16:54
2155,Team 3,UC San Diego,1,34.00%,88.52°F,8/2/2023 16:55
2156,Team 3,UC San Diego,0,34.00%,88.70°F,8/2/2023 16:55
2157,Team 3,UC San Diego,1,34.00%,88.70°F,8/2/2023 16:55
2158,Team 3,UC San Diego,1,33.00%,88.70°F,8/2/2023 16:55
2159,Team 3,UC San Diego,0,33.00%,88.88°F,8/2/2023 16:55
2160,Team 3,UC San Diego,1,32.00%,88.88°F,8/2/2023 16:55
2161,Team 3,UC San Diego,1,32.00%,89.06°F,8/2/2023 16:56
2162,Team 3,UC San Diego,1,32.00%,89.06°F,8/2/2023 16:56
2163,Team 3,UC San Diego,1,32.00%,89.06°F,8/2/2023 16:58
2164,Team 3,UC San Diego,1,32.00%,88.88°F,8/2/2023 17:00
2165,Team 3,UC San Diego,0,32.00%,88.88°F,8/2/2023 17:02
2166,Team 3,UC San Diego,0,32.00%,88.88°F,8/2/2023 17:02
2167,Team 3,UC San Diego,0,32.00%,88.88°F,8/2/2023 17:02
2168,Team 3,UC San Diego,0,32.00%,88.88°F,8/2/2023 17:02
2169,Team 3,UC San Diego,1,32.00%,88.88°F,8/2/2023 17:04
2170,Team 3,UC San Diego,1,31.00%,88.88°F,8/2/2023 17:04
2171,Team 3,UC San Diego,1,31.00%,88.88°F,8/2/2023 17:04
2172,Team 3,UC San Diego,0,31.00%,88.70°F,8/2/2023 17:04
2173,Team 3,UC San Diego,0,31.00%,88.52°F,8/2/2023 17:06
2174,Team 3,UC San Diego,1,31.00%,88.34°F,8/2/2023 17:06
2175,Team 3,UC San Diego,1,31.00%,88.34°F,8/2/2023 17:08
2176,Team 3,UC San Diego,1,31.00%,87.80°F,8/2/2023 17:08
2177,Team 3,UC San Diego,1,49.00%,78.08°F,8/2/2023 17:21
2178,Team 3,UC San Diego,0,49.00%,78.08°F,8/2/2023 17:21
2179,Team 3,UC San Diego,1,50.00%,77.36°F,8/2/2023 17:21
2180,Team 3,UC San Diego,0,50.00%,76.64°F,8/2/2023 17:21
2181,Team 3,UC San Diego,1,51.00%,75.92°F,8/2/2023 17:22
2182,Team 3,UC San Diego,0,51.00%,75.20°F,8/2/2023 17:23
2183,Team 3,UC San Diego,1,52.00%,75.02°F,8/2/2023 17:23
2184,Team 3,UC San Diego,0,52.00%,75.02°F,8/2/2023 17:23
2185,Team 3,UC San Diego,1,52.00%,74.84°F,8/2/2023 17:23
2186,Team 3,UC San Diego,1,52.00%,74.66°F,8/2/2023 17:23
2187,Team 3,UC San Diego,1,52.00%,74.66°F,8/2/2023 17:23
2188,Team 3,UC San Diego,1,52.00%,74.66°F,8/2/2023 17:23
2189,Team 3,UC San Diego,0,52.00%,74.48°F,8/2/2023 17:23
2190,Team 3,UC San Diego,0,52.00%,74.48°F,8/2/2023 17:23
2191,Team 3,UC San Diego,0,52.00%,74.48°F,8/2/2023 17:23
2192,Team 3,UC San Diego,0,52.00%,74.48°F,8/2/2023 17:24
2193,Team 3,UC San Diego,0,52.00%,74.48°F,8/2/2023 17:24
2194,Team 3,UC San Diego,1,52.00%,74.30°F,8/2/2023 17:24
2195,Team 3,UC San Diego,0,52.00%,74.30°F,8/2/2023 17:24
2196,Team 3,UC San Diego,0,52.00%,74.12°F,8/2/2023 17:24
2197,Team 3,UC San Diego,0,53.00%,74.12°F,8/2/2023 17:24
2198,Team 3,UC San Diego,0,53.00%,74.12°F,8/2/2023 17:24
2199,Team 3,UC San Diego,0,53.00%,73.94°F,8/2/2023 17:24
2200,Team 3,UC San Diego,0,53.00%,73.94°F,8/2/2023 17:24
2201,Team 3,UC San Diego,0,53.00%,73.94°F,8/2/2023 17:24
2202,Team 3,UC San Diego,1,53.00%,73.76°F,8/2/2023 17:25
2203,Team 3,UC San Diego,0,53.00%,73.76°F,8/2/2023 17:25
2204,Team 3,UC San Diego,1,53.00%,73.76°F,8/2/2023 17:25
2205,Team 3,UC San Diego,0,53.00%,73.76°F,8/2/2023 17:25
2206,Team 3,UC San Diego,0,53.00%,73.58°F,8/2/2023 17:25
2207,Team 3,UC San Diego,0,53.00%,73.58°F,8/2/2023 17:25
2208,Team 3,UC San Diego,0,53.00%,73.58°F,8/2/2023 17:25
2209,Team 3,UC San Diego,0,53.00%,73.58°F,8/2/2023 17:25
2210,Team 3,UC San Diego,0,53.00%,73.58°F,8/2/2023 17:25
2211,Team 3,UC San Diego,0,53.00%,73.40°F,8/2/2023 17:25
2212,Team 3,UC San Diego,0,53.00%,73.40°F,8/2/2023 17:25
2213,Team 3,UC San Diego,0,53.00%,73.40°F,8/2/2023 17:26
2214,Team 3,UC San Diego,0,53.00%,73.40°F,8/2/2023 17:26
2215,Team 3,UC San Diego,0,53.00%,73.40°F,8/2/2023 17:26
2216,Team 3,UC San Diego,0,54.00%,73.22°F,8/2/2023 17:26
2217,Team 3,UC San Diego,0,54.00%,73.22°F,8/2/2023 17:26
2218,Team 3,UC San Diego,0,54.00%,73.22°F,8/2/2023 17:26
2219,Team 3,UC San Diego,0,54.00%,73.22°F,8/2/2023 17:26
2220,Team 3,UC San Diego,0,54.00%,73.22°F,8/2/2023 17:26
2221,Team 3,UC San Diego,0,54.00%,73.22°F,8/2/2023 17:26
2222,Team 3,UC San Diego,0,54.00%,73.22°F,8/2/2023 17:26
2223,Team 3,UC San Diego,0,54.00%,73.22°F,8/2/2023 17:26
2224,Team 3,UC San Diego,0,54.00%,73.04°F,8/2/2023 17:27
2225,Team 3,UC San Diego,0,54.00%,73.04°F,8/2/2023 17:27
2226,Team 3,UC San Diego,0,54.00%,73.04°F,8/2/2023 17:27
2227,Team 3,UC San Diego,0,54.00%,73.04°F,8/2/2023 17:27
2228,Team 3,UC San Diego,0,54.00%,73.04°F,8/2/2023 17:27
2229,Team 3,UC San Diego,0,54.00%,73.04°F,8/2/2023 17:27
2230,Team 3,UC San Diego,0,54.00%,73.04°F,8/2/2023 17:27
2231,Team 3,UC San Diego,0,54.00%,73.04°F,8/2/2023 17:35
2232,Team 3,UC San Diego,1,54.00%,72.86°F,8/2/2023 17:35
2233,Team 3,UC San Diego,1,54.00%,72.68°F,8/2/2023 17:35
2234,Team 3,UC San Diego,1,54.00%,72.50°F,8/2/2023 17:35
2235,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:36
2236,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:36
2237,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:36
2238,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:36
2239,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:36
2240,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:36
2241,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:36
2242,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:36
2243,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:36
2244,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:36
2245,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2246,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2247,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2248,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2249,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2250,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2251,Team 3,UC San Diego,1,54.00%,72.32°F,8/2/2023 17:37
2252,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2253,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2254,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2255,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2256,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:37
2257,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:38
2258,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:38
2259,Team 3,UC San Diego,0,54.00%,72.32°F,8/2/2023 17:38
2260,Team 3,UC San Diego,1,54.00%,72.14°F,8/2/2023 17:38
2261,Team 3,UC San Diego,1,54.00%,72.14°F,8/2/2023 17:38
2262,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:38
2263,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:38
2264,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:38
2265,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:38
2266,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:38
2267,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:38
2268,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2269,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2270,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2271,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2272,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2273,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2274,Team 3,UC San Diego,1,54.00%,72.14°F,8/2/2023 17:39
2275,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2276,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2277,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2278,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2279,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:39
2280,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2281,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2282,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2283,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2284,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2285,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2286,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2287,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2288,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2289,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2290,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:40
2291,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2292,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2293,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2294,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2295,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2296,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2297,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2298,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2299,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2300,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2301,Team 3,UC San Diego,0,54.00%,72.14°F,8/2/2023 17:41
2302,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:41
2303,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:42
2304,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:42
2305,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:42
2306,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:42
2307,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:42
2308,Team 3,UC San Diego,1,53.00%,72.14°F,8/2/2023 17:42
2309,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:42
2310,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:42
2311,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:42
2312,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:42
2313,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:42
2314,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:43
2315,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:43
2316,Team 3,UC San Diego,0,53.00%,72.14°F,8/2/2023 17:43
2317,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:43
2318,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:43
2319,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:43
2320,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:43
2321,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:43
2322,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:43
2323,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:43
2324,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:44
2325,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:44
2326,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:44
2327,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:44
2328,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:44
2329,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:44
2330,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:45
2331,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:45
2332,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:45
2333,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:45
2334,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:46
2335,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:47
2336,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:47
2337,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:49
2338,Team 3,UC San Diego,0,53.00%,71.96°F,8/2/2023 17:49
2339,Team 3,UC San Diego,0,53.00%,71.78°F,8/2/2023 17:49
2340,Team 3,UC San Diego,1,53.00%,71.78°F,8/2/2023 17:50
2341,Team 3,UC San Diego,0,53.00%,71.78°F,8/2/2023 17:50
2342,Team 3,UC San Diego,0,53.00%,71.78°F,8/2/2023 17:51
2343,Team 3,UC San Diego,0,53.00%,71.78°F,8/2/2023 17:51
2344,Team 3,UC San Diego,0,53.00%,71.78°F,8/2/2023 17:52
2345,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:52
2346,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:53
2347,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:53
2348,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:54
2349,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:54
2350,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:55
2351,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:55
2352,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:55
2353,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:55
2354,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:56
2355,Team 3,UC San Diego,0,53.00%,71.60°F,8/2/2023 17:56
2356,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 17:56
2357,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 17:57
2358,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 17:57
2359,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 17:57
2360,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 17:58
2361,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 17:58
2362,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 17:58
2363,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 17:59
2364,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 17:59
2365,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 17:59
2366,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 18:00
2367,Team 3,UC San Diego,0,53.00%,71.42°F,8/2/2023 18:00
2368,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:00
2369,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:02
2370,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:02
2371,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:03
2372,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:03
2373,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:03
2374,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:03
2375,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:03
2376,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:04
2377,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:04
2378,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:04
2379,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:05
2380,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:05
2381,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:05
2382,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:05
2383,Team 3,UC San Diego,0,52.00%,71.42°F,8/2/2023 18:06
2384,Team 3,UC San Diego,0,52.00%,71.24°F,8/2/2023 18:06
2385,Team 3,UC San Diego,0,52.00%,71.24°F,8/2/2023 18:08
2386,Team 3,UC San Diego,0,52.00%,71.24°F,8/2/2023 18:09
2387,Team 3,UC San Diego,0,52.00%,71.24°F,8/2/2023 18:09
2388,Team 3,UC San Diego,0,52.00%,71.24°F,8/2/2023 18:09
2389,Team 3,UC San Diego,0,52.00%,71.24°F,8/2/2023 18:10
2390,Team 3,UC San Diego,0,52.00%,71.24°F,8/2/2023 18:10
2391,Team 3,UC San Diego,0,52.00%,71.24°F,8/2/2023 18:11
2392,Team 3,UC San Diego,0,52.00%,71.24°F,8/2/2023 18:11
